seed,domain,model,group,mae,rmse,r2,spearman,analysis
33,synthetic,direct_no_fiedler,not_clipped,0.08044900896090454,0.1621424450411066,0.7625385142428133,0.6999306630390344,clip_group
33,synthetic,residual_full,not_clipped,0.061225292497192475,0.1494998776408256,0.7981255205657242,0.8713191325090547,clip_group
33,synthetic,residual_no_coordinates,not_clipped,0.05023729271416631,0.14481402164403498,0.8105821187613711,0.8750854592085207,clip_group
33,synthetic,residual_no_fiedler,not_clipped,0.062355586970165314,0.1361482066310231,0.8325737324500428,0.8556722618081877,clip_group
33,synthetic,spectral,not_clipped,0.1471445432036809,0.3380497129959537,-0.03219295002735878,0.8229198490148124,clip_group
33,synthetic,summary_mlp,not_clipped,0.10995933884163524,0.21534612859455685,0.5811351832940288,0.6588638033942591,clip_group
44,osm,deepsets,not_clipped,0.11884827992203864,0.2675871710925746,0.6624093341568481,0.7850602877500632,clip_group
44,osm,direct_full,not_clipped,0.08657235724796007,0.24467948752022892,0.7177363338249123,0.8415245201694904,clip_group
44,osm,direct_no_coordinates,not_clipped,0.08641508214536571,0.2442522269918649,0.718721253550747,0.8717997507986474,clip_group
44,osm,direct_no_fiedler,not_clipped,0.08789346213077366,0.2408563763244841,0.7264881481996346,0.8437371754089614,clip_group
44,osm,residual_full,not_clipped,0.0770704708308907,0.23195231309461167,0.7463369154227927,0.917721742658999,clip_group
44,osm,residual_no_coordinates,not_clipped,0.07911649605573905,0.2389900897563244,0.7307103645653608,0.9202671209487064,clip_group
44,osm,residual_no_fiedler,not_clipped,0.0920194217113486,0.24480588519259527,0.7174446323343057,0.8916829891613661,clip_group
44,osm,spectral,not_clipped,0.5825543024032442,0.7381003995526229,-1.568566029479804,0.32540416883953033,clip_group
44,osm,summary_mlp,not_clipped,0.2148596545380793,0.32740847422482516,0.49459482375243624,0.8175261146001329,clip_group
44,synthetic,deepsets,not_clipped,0.08674881802844668,0.22309070042818793,0.5808285551175911,0.37944139417662043,clip_group
44,synthetic,direct_full,not_clipped,0.08548270394768069,0.20884824938107593,0.6326412115404727,0.6489716742705555,clip_group
44,synthetic,direct_no_coordinates,not_clipped,0.08353290234821807,0.1997255261596085,0.6640335553575718,0.6510744166096826,clip_group
44,synthetic,direct_no_fiedler,not_clipped,0.10135164678541794,0.214441001322227,0.6127027542366872,0.6533133265046719,clip_group
44,synthetic,residual_full,not_clipped,0.07583252525782834,0.17882263208495092,0.7306768275629076,0.8052239446155793,clip_group
44,synthetic,residual_no_coordinates,not_clipped,0.06917953105051103,0.18013118221122867,0.7267208147288738,0.8102660724436659,clip_group
44,synthetic,residual_no_fiedler,not_clipped,0.06939240888909426,0.1861863858278625,0.7080391637326643,0.7989179671948052,clip_group
44,synthetic,spectral,not_clipped,0.1333385171958188,0.3344372207098645,0.057984677653579175,0.9088755292116082,clip_group
44,synthetic,summary_mlp,not_clipped,0.10326714818812936,0.21719095660513835,0.6027057936551892,0.5427327849347304,clip_group
55,osm,deepsets,not_clipped,0.12493206053346986,0.24199727280078503,0.7242691006682351,0.7950066055402332,clip_group
55,osm,direct_full,not_clipped,0.15229167953447348,0.34295645158471566,0.44621339339339505,0.8523878307193358,clip_group
55,osm,direct_no_coordinates,not_clipped,0.13476202036935775,0.31865443991821885,0.5219157440186445,0.8595608181068811,clip_group
55,osm,direct_no_fiedler,not_clipped,0.10637875218304986,0.27658423174125346,0.639820220374075,0.8660825911816253,clip_group
55,osm,residual_full,not_clipped,0.13020200411298447,0.31232807240525906,0.5407104802150771,0.8802934746024058,clip_group
55,osm,residual_no_coordinates,not_clipped,0.10077077381220612,0.26317277851289794,0.6739032839651335,0.8972794268355421,clip_group
55,osm,residual_no_fiedler,not_clipped,0.08345691075053753,0.23687154338622132,0.7358258775017996,0.8710097998398167,clip_group
55,osm,spectral,not_clipped,0.5718233527200447,0.7290084687693413,-1.502243909632027,0.3553773347898759,clip_group
55,osm,summary_mlp,not_clipped,0.3834904417084966,0.5482868971898849,-0.4154033808556752,0.7767861592219674,clip_group
55,synthetic,deepsets,not_clipped,0.09241160343077999,0.17479215218517766,0.663062415844153,0.22333996760995614,clip_group
55,synthetic,direct_full,not_clipped,0.05900810292242144,0.14370393604924245,0.7722581074729263,0.5738882377073163,clip_group
55,synthetic,direct_no_coordinates,not_clipped,0.06459161747702427,0.15386148741421096,0.7389249011229502,0.5704911649468367,clip_group
55,synthetic,direct_no_fiedler,not_clipped,0.06644246184970844,0.14055035706153396,0.7821440104506893,0.5726205876044458,clip_group
55,synthetic,residual_full,not_clipped,0.04553254568902159,0.12847415708167098,0.8179724381599968,0.7673223650128683,clip_group
55,synthetic,residual_no_coordinates,not_clipped,0.04924243408401852,0.11976419119453527,0.8418170866742478,0.7594539113070187,clip_group
55,synthetic,residual_no_fiedler,not_clipped,0.05886901083564012,0.13335250767790396,0.8038862825898657,0.7422695929070097,clip_group
55,synthetic,spectral,not_clipped,0.1081276393068101,0.29667359025021844,0.029348404514569548,0.8479487840445331,clip_group
55,synthetic,summary_mlp,not_clipped,0.09388057134458334,0.20389887295051867,0.5415043195112783,0.41319828884808396,clip_group
11,osm,deepsets,cantho,0.049061694349194725,0.09940605713357621,0.9529332545262577,0.870146653761968,area
11,osm,deepsets,dalat,0.17650489494668925,0.34724989976268417,-0.44390296895882253,0.5633881827573095,area
11,osm,deepsets,danang,0.11165986928371549,0.2591919100586035,0.676857828477269,0.8316807679603946,area
11,osm,deepsets,hcmus,0.12249099736574057,0.26644689128198645,0.6553033945906699,0.8078518593622511,area
11,osm,deepsets,viasm,0.08078803712078425,0.1727877221362859,0.8563027214647994,0.7671783440975527,area
11,osm,direct_full,cantho,0.036640823188159255,0.09151376668639108,0.9601102480981556,0.9132826190728099,area
11,osm,direct_full,dalat,0.20386274638465765,0.4052295800846018,-0.9663283028930787,0.6839645886045637,area
11,osm,direct_full,danang,0.07646536369651331,0.22291043524847678,0.7609924860518444,0.8937672731454064,area
11,osm,direct_full,hcmus,0.08932069722332274,0.23907440836296626,0.7224879339248316,0.9084934180558174,area
11,osm,direct_full,viasm,0.054610703205938256,0.15849108699636855,0.8790982819345972,0.8509196992022282,area
11,osm,direct_no_coordinates,cantho,0.035629681950313664,0.09007158038391952,0.9613576047279221,0.9204077953531717,area
11,osm,direct_no_coordinates,dalat,0.2119685961154547,0.4189185084091049,-1.101419937447206,0.691750449989736,area
11,osm,direct_no_coordinates,danang,0.07129247664821481,0.20901957827039572,0.7898522767794784,0.9271545377588601,area
11,osm,direct_no_coordinates,hcmus,0.09239044758007818,0.24644331692887986,0.7051169687782552,0.9322311632607756,area
11,osm,direct_no_coordinates,viasm,0.0552945899646366,0.16348377638728348,0.8713611625116869,0.8536831276656696,area
11,osm,direct_no_fiedler,cantho,0.032839411896961296,0.08449265483685361,0.965996283604641,0.9227293162843337,area
11,osm,direct_no_fiedler,dalat,0.2027060103497577,0.4025715862978404,-0.940617704261866,0.6899333315091005,area
11,osm,direct_no_fiedler,danang,0.06606832546092206,0.20505951318554297,0.7977397224416944,0.9273279058050191,area
11,osm,direct_no_fiedler,hcmus,0.08784925482577112,0.23624927773012258,0.7290078751680369,0.9130496390474898,area
11,osm,direct_no_fiedler,viasm,0.054765615451348226,0.15824471761619355,0.8794738655820377,0.852128010387498,area
11,osm,residual_full,cantho,0.02704307033427419,0.07939050574888525,0.9699789685150897,0.9559226299207683,area
11,osm,residual_full,dalat,0.19340887339398333,0.38953097253870594,-0.8169281001225859,0.6644379609145941,area
11,osm,residual_full,danang,0.06236735808358775,0.20509006716210712,0.7976794441733491,0.9313517489528246,area
11,osm,residual_full,hcmus,0.0871856334689911,0.2355172150878231,0.7306847128631984,0.9066384550617549,area
11,osm,residual_full,viasm,0.05377121371420044,0.16663804092449241,0.8663493464343521,0.9003167824979472,area
11,osm,residual_no_coordinates,cantho,0.02801725868917625,0.07923896904630849,0.9700934644827703,0.9522738064014787,area
11,osm,residual_no_coordinates,dalat,0.19926381704955012,0.3991947067706396,-0.9081973980392837,0.6613267513993454,area
11,osm,residual_no_coordinates,danang,0.08525706179311568,0.2455011205233834,0.7100936605946226,0.914482937648043,area
11,osm,residual_no_coordinates,hcmus,0.09156229726592333,0.2472834368673344,0.7031030421490715,0.8995767391640113,area
11,osm,residual_no_coordinates,viasm,0.054456790644946525,0.1686256256239046,0.8631420808832395,0.896824753157396,area
11,osm,residual_no_fiedler,cantho,0.029134363035373395,0.08565201074081331,0.9650567256185782,0.9599586714208798,area
11,osm,residual_no_fiedler,dalat,0.1943265907970603,0.39153180359593515,-0.8356413885742702,0.658535424895918,area
11,osm,residual_no_fiedler,danang,0.08202223329676384,0.24128627805410363,0.7199626215190349,0.910137693841583,area
11,osm,residual_no_fiedler,hcmus,0.08940740909996393,0.2447481843698971,0.7091596565505739,0.9128263049701647,area
11,osm,residual_no_fiedler,viasm,0.05354118766563152,0.17010792282510567,0.8607254168160736,0.9327658808862332,area
11,osm,spectral,cantho,0.4131766450356087,0.6131395244117518,-0.7906351201297117,0.5124314819882665,area
11,osm,spectral,dalat,0.8190664175830826,0.8673441312041615,-8.008171374503064,0.16618003308369528,area
11,osm,spectral,danang,0.6058248775406618,0.7573783460590703,-1.7591576993735059,0.18789751595383716,area
11,osm,spectral,hcmus,0.5937396278840772,0.7450902780625442,-1.6954636835350003,0.2578495629120586,area
11,osm,spectral,viasm,0.3790713666236681,0.5911658993052707,-0.6820601932420154,0.3904027337191762,area
11,osm,summary_mlp,cantho,0.3044859358976315,0.4405733116035165,0.07546183420692265,0.8818822997717201,area
11,osm,summary_mlp,dalat,0.250999310149753,0.41555858195434503,-1.067846335222832,0.5805484956059392,area
11,osm,summary_mlp,danang,0.5100011305570064,0.6341115477880288,-0.9341140474258203,0.8336118362769512,area
11,osm,summary_mlp,hcmus,0.5335096469733515,0.6639198021535215,-1.1401634146742925,0.8477528765936951,area
11,osm,summary_mlp,viasm,0.35847627470591015,0.5496932676206993,-0.45433220184769296,0.7675211821438765,area
11,synthetic,deepsets,synthetic,0.06619961596075702,0.1436492978351152,0.6424573441331298,0.4995734111406622,area
11,synthetic,direct_full,synthetic,0.09226899254338204,0.21678356758841275,0.18572038024815563,0.6092459530422766,area
11,synthetic,direct_no_coordinates,synthetic,0.06939090420443647,0.14749521254364203,0.623056121415827,0.604341987753308,area
11,synthetic,direct_no_fiedler,synthetic,0.1011435180757229,0.2269742098441908,0.10736507976289211,0.605946966539893,area
11,synthetic,residual_full,synthetic,0.07222856349664024,0.15314550789009115,0.5936227643031446,0.5315522069850888,area
11,synthetic,residual_no_coordinates,synthetic,0.0644052072764418,0.17520022071043093,0.468148798452773,0.7265175184200129,area
11,synthetic,residual_no_fiedler,synthetic,0.05507989167955006,0.13678924685579696,0.6757912262068579,0.7574524836357868,area
11,synthetic,spectral,synthetic,0.07617068856268548,0.23000296086771674,0.08338343722520003,0.8705002083701467,area
11,synthetic,summary_mlp,synthetic,0.0599847278689403,0.14213436466920062,0.6499589063933078,0.564828280020473,area
22,osm,deepsets,cantho,0.08188145752191389,0.14850665084646553,0.8914054139692447,0.8103259270539928,area
22,osm,deepsets,dalat,0.1956128045746466,0.3792035470213045,-0.8302484655188846,0.5752810801142619,area
22,osm,deepsets,danang,0.13525295066741166,0.28296764338486774,0.6184357324086736,0.8279112222014826,area
22,osm,deepsets,hcmus,0.1467069919922173,0.28965432703115157,0.5496792483649808,0.8290659191247709,area
22,osm,deepsets,viasm,0.14759710280225133,0.267885407050957,0.6630896119662868,0.6983687639738714,area
22,osm,direct_full,cantho,0.03524897454915466,0.0921124593829757,0.9582214731427704,0.8709624857220954,area
22,osm,direct_full,dalat,0.17848521349867752,0.3758427536508634,-0.7979500910618629,0.6660691655096379,area
22,osm,direct_full,danang,0.05520578913247396,0.18012537100804324,0.8453877435713657,0.8833060141563756,area
22,osm,direct_full,hcmus,0.10588681729772663,0.26161327321819755,0.6326487952807388,0.9085729157366592,area
22,osm,direct_full,viasm,0.07079321984505167,0.2023953153315261,0.8076832099887137,0.8225521952341576,area
22,osm,direct_no_coordinates,cantho,0.035035753435571165,0.0899960960413709,0.9601192141668445,0.8834342681159837,area
22,osm,direct_no_coordinates,dalat,0.1627987233727234,0.35210949528928387,-0.5780499396108958,0.6743523639367649,area
22,osm,direct_no_coordinates,danang,0.05638500842793878,0.18821736259201927,0.831184037683828,0.9278813731035009,area
22,osm,direct_no_coordinates,hcmus,0.10568320903988468,0.26138774641629586,0.633281881144516,0.8995940187524195,area
22,osm,direct_no_coordinates,viasm,0.07855007123204504,0.21817909021494972,0.7765180035997468,0.8105766695230057,area
22,osm,direct_no_fiedler,cantho,0.03614465418587209,0.0941485402307148,0.9563540905142104,0.8686519001509012,area
22,osm,direct_no_fiedler,dalat,0.18501320834965873,0.3884404919494849,-0.9204997736663385,0.6602410628041196,area
22,osm,direct_no_fiedler,danang,0.09179230791541121,0.2556654208115291,0.6885142899025949,0.8789604329667932,area
22,osm,direct_no_fiedler,hcmus,0.10790159282139122,0.26546683013278555,0.6217469423414155,0.8941916482989793,area
22,osm,direct_no_fiedler,viasm,0.07259947147503203,0.20567911184295165,0.8013920329575119,0.8189109626362264,area
22,osm,residual_full,cantho,0.03655816095478686,0.09054278227834614,0.9596332265015689,0.9246682742390759,area
22,osm,residual_full,dalat,0.17523249070060448,0.37327540307595414,-0.7734706910578482,0.6657693302255606,area
22,osm,residual_full,danang,0.0597679534825584,0.1897541080127779,0.8284161077668982,0.9062371685645375,area
22,osm,residual_full,hcmus,0.1067856723734261,0.2590949924138016,0.6396869781387995,0.9255395301514591,area
22,osm,residual_full,viasm,0.06999335164239431,0.20513252518622382,0.8024462209186005,0.8697152673946685,area
22,osm,residual_no_coordinates,cantho,0.03243294914724212,0.07996032932366773,0.9685177680326659,0.9310752033931163,area
22,osm,residual_no_coordinates,dalat,0.16390069036741065,0.3530107845092509,-0.5861388989344289,0.6612563448621883,area
22,osm,residual_no_coordinates,danang,0.05800179345475037,0.18571054377922375,0.8356509246703495,0.9104968375175297,area
22,osm,residual_no_coordinates,hcmus,0.10031634477804045,0.24614725897885079,0.674798958962257,0.9215139815111588,area
22,osm,residual_no_coordinates,viasm,0.06741489353139482,0.196588535991742,0.818560154940172,0.862165143475123,area
22,osm,residual_no_fiedler,cantho,0.03431529323766702,0.0879527804868466,0.9619096017522637,0.9250305753389026,area
22,osm,residual_no_fiedler,dalat,0.17428353886369627,0.3723268512239608,-0.7644688040343783,0.6740715230057951,area
22,osm,residual_no_fiedler,danang,0.07573148040508378,0.21042769580541937,0.7889915044869044,0.89891046052586,area
22,osm,residual_no_fiedler,hcmus,0.10791492945414526,0.26459568275260414,0.624225395099862,0.9166776773470424,area
22,osm,residual_no_fiedler,viasm,0.07063376682621379,0.21011579389830784,0.7927313176937087,0.8734103303907177,area
22,osm,spectral,cantho,0.3895386853324123,0.5929743499280075,-0.731363196931379,0.4439640459583451,area
22,osm,spectral,dalat,0.828319949324368,0.8747328223191125,-8.739039220892526,0.0841230907244894,area
22,osm,spectral,danang,0.5955799911973328,0.7489066375883111,-1.6726956154891361,0.3355809792856058,area
22,osm,spectral,hcmus,0.6414074520123392,0.770954763097664,-2.190213225472084,0.18878628493628058,area
22,osm,spectral,viasm,0.41040221207421934,0.6165849433048184,-0.784851628975995,0.3136483882541771,area
22,osm,summary_mlp,cantho,0.13448300474266603,0.18543127324579653,0.8306901102052759,0.8366652359889799,area
22,osm,summary_mlp,dalat,0.1839045480835687,0.34217452781942326,-0.4902551201339973,0.5928761891747237,area
22,osm,summary_mlp,danang,0.2828698958799455,0.36666910097786454,0.3593176363983913,0.8327904487779862,area
22,osm,summary_mlp,hcmus,0.4101311788052009,0.4923050456904229,-0.30085980021634473,0.834736515968859,area
22,osm,summary_mlp,viasm,0.3261511853517506,0.4741201318568551,-0.055341660052677266,0.7453524172173499,area
22,synthetic,deepsets,synthetic,0.07917973920064383,0.14192600482939582,0.6439555803821678,0.4097927273191281,area
22,synthetic,direct_full,synthetic,0.06534573620920645,0.1285565108727714,0.7078752312658387,0.5487065843012104,area
22,synthetic,direct_no_coordinates,synthetic,0.06003850289392233,0.1380331957680113,0.6632192080368053,0.5410517639829832,area
22,synthetic,direct_no_fiedler,synthetic,0.05565066686088332,0.1167695335659834,0.7589876380845253,0.5478046135954188,area
22,synthetic,residual_full,synthetic,0.037187943247119305,0.09524566722860815,0.8396493646624068,0.7522797849118266,area
22,synthetic,residual_no_coordinates,synthetic,0.03606012618848678,0.09248992607256505,0.8487939763760558,0.788689509091279,area
22,synthetic,residual_no_fiedler,synthetic,0.039694739431272934,0.10124026424941257,0.8188297982085897,0.7573681415525559,area
22,synthetic,spectral,synthetic,0.06897540929649917,0.21577206371182972,0.17705528863885456,0.9389032313227742,area
22,synthetic,summary_mlp,synthetic,0.06584320805764002,0.13795996999029028,0.6635764336159216,0.41205185096081626,area
33,osm,deepsets,cantho,0.0831763479684583,0.14231642416089335,0.9018866984148561,0.8076848370137562,area
33,osm,deepsets,dalat,0.23387648456965165,0.4134275825137062,-0.9395779451003665,0.53803145300747,area
33,osm,deepsets,danang,0.17063179455959268,0.3196602789215043,0.4876383683976002,0.7696488098697816,area
33,osm,deepsets,hcmus,0.14455002507485928,0.25829625527565153,0.6410307630753296,0.8205262334224429,area
33,osm,deepsets,viasm,0.11780197621505435,0.21730852105417922,0.7853750636221459,0.765728840463509,area
33,osm,direct_full,cantho,0.045991251720502134,0.07669643899378877,0.9715050273566483,0.894642927204177,area
33,osm,direct_full,dalat,0.19734002346343246,0.4019741825438018,-0.8336002632268649,0.5559722742642595,area
33,osm,direct_full,danang,0.08114376225930701,0.20521676772185346,0.788833540834058,0.7850326704814581,area
33,osm,direct_full,hcmus,0.107160965016421,0.23698957791408964,0.6978104047582105,0.8542976357910005,area
33,osm,direct_full,viasm,0.06847574899658677,0.17589610077819468,0.8593825909200649,0.8311987320068367,area
33,osm,direct_no_coordinates,cantho,0.04612747206507684,0.1098108568687085,0.9415871488459806,0.8851524740279685,area
33,osm,direct_no_coordinates,dalat,0.22540615772263742,0.41782051368266043,-0.9810154315203037,0.5779550699649357,area
33,osm,direct_no_coordinates,danang,0.14073262473834103,0.3204986989857731,0.48494715116295095,0.7957098282403039,area
33,osm,direct_no_coordinates,hcmus,0.11064673698998405,0.25368470343212574,0.65373421992281,0.8545718095445513,area
33,osm,direct_no_coordinates,viasm,0.07693579417268993,0.20695164346555361,0.805345509730974,0.8361468062784339,area
33,osm,direct_no_fiedler,cantho,0.034212137235750645,0.07324216689566475,0.9740139533855237,0.8910850897895551,area
33,osm,direct_no_fiedler,dalat,0.1771044590038876,0.3810841785492895,-0.6479733275746671,0.6084397239314004,area
33,osm,direct_no_fiedler,danang,0.09580108090569622,0.2601434912888243,0.6606677156421781,0.8388109827697344,area
33,osm,direct_no_fiedler,hcmus,0.0964474378700407,0.23438694046655928,0.7044112968113966,0.8740433886126513,area
33,osm,direct_no_fiedler,viasm,0.05641134735786319,0.17514365535334098,0.8605830793458156,0.8393064241826678,area
33,osm,residual_full,cantho,0.024404274301330516,0.06100095558504046,0.9819743422616187,0.9670510294435751,area
33,osm,residual_full,dalat,0.18230860518216652,0.3848520871460883,-0.6807225756706434,0.6338148491930485,area
33,osm,residual_full,danang,0.08759163200178312,0.23700425756205742,0.7183488379522516,0.8945096409062888,area
33,osm,residual_full,hcmus,0.08989833266654557,0.22164612576397483,0.7356731374860723,0.9501718688502778,area
33,osm,residual_full,viasm,0.05078070176346297,0.1696512050328251,0.8691901147238046,0.9275953957181593,area
33,osm,residual_no_coordinates,cantho,0.04095822885031572,0.11886560844699752,0.931556804232416,0.958476199438456,area
33,osm,residual_no_coordinates,dalat,0.24574158958536535,0.4577284979325104,-1.3775203651129484,0.6151866850760245,area
33,osm,residual_no_coordinates,danang,0.16173864366411628,0.37012305653180494,0.3131031388793297,0.8320147718789587,area
33,osm,residual_no_coordinates,hcmus,0.10357749175394547,0.25088935502496246,0.6613231731434184,0.939094143049311,area
33,osm,residual_no_coordinates,viasm,0.07123104381217152,0.22402365849405667,0.771905697187518,0.9055625941608892,area
33,osm,residual_no_fiedler,cantho,0.024146967921524803,0.05894503627398731,0.9831689068872015,0.9657969872836998,area
33,osm,residual_no_fiedler,dalat,0.17317333106301766,0.3785279810108607,-0.6259392607786465,0.6703781168921553,area
33,osm,residual_no_fiedler,danang,0.053611614291271134,0.18915881868261605,0.820587607302309,0.9257449797989357,area
33,osm,residual_no_fiedler,hcmus,0.08712642776964266,0.21868736644476794,0.7426830463295215,0.9690102171773773,area
33,osm,residual_no_fiedler,viasm,0.04933882692469743,0.17112648268518996,0.866905191653245,0.9330400660253494,area
33,osm,spectral,cantho,0.4146267337111313,0.6125262262229197,-0.8174698739696871,0.42886848514794074,area
33,osm,spectral,dalat,0.8302417065356873,0.87995754515667,-7.7868210181984026,0.23814239723957797,area
33,osm,spectral,danang,0.6466798284721794,0.7838297492454406,-2.080652674538087,0.2827027775280534,area
33,osm,spectral,hcmus,0.6390751320291055,0.7687479151853281,-2.1797202597961274,0.2163613288806373,area
33,osm,spectral,viasm,0.4198905235046957,0.6256542069346968,-0.7790797050323706,0.4627534145988601,area
33,osm,summary_mlp,cantho,0.11795540489178574,0.15732369076513616,0.8801036128787441,0.8303193489679517,area
33,osm,summary_mlp,dalat,0.16864574700764265,0.3597055206895573,-0.468258581744845,0.5734385788286787,area
33,osm,summary_mlp,danang,0.46095260210362143,0.5562392205867966,-0.5513952861344702,0.7991050855345302,area
33,osm,summary_mlp,hcmus,0.4766775330159871,0.5611426946123014,-0.6942115519720187,0.8336123598132944,area
33,osm,summary_mlp,viasm,0.33583365764337175,0.4863650894073381,-0.07510642156468217,0.8123110218128379,area
33,synthetic,deepsets,synthetic,0.10726165785054952,0.224218525290478,0.5459091728432677,0.46520819192874163,area
33,synthetic,direct_full,synthetic,0.0931130876031733,0.18427534301607723,0.6932855748023328,0.36476771110779777,area
33,synthetic,direct_no_coordinates,synthetic,0.07809431016676174,0.16325183644460844,0.7592779372635252,0.7186964417152458,area
33,synthetic,direct_no_fiedler,synthetic,0.08044900896090454,0.1621424450411066,0.7625385142428133,0.6999306630390344,area
33,synthetic,residual_full,synthetic,0.061225292497192475,0.1494998776408256,0.7981255205657242,0.8713191325090547,area
33,synthetic,residual_no_coordinates,synthetic,0.05023729271416631,0.14481402164403498,0.8105821187613711,0.8750854592085207,area
33,synthetic,residual_no_fiedler,synthetic,0.062355586970165314,0.1361482066310231,0.8325737324500428,0.8556722618081877,area
33,synthetic,spectral,synthetic,0.1471445432036809,0.3380497129959537,-0.03219295002735878,0.8229198490148124,area
33,synthetic,summary_mlp,synthetic,0.10995933884163524,0.21534612859455685,0.5811351832940288,0.6588638033942591,area
44,osm,deepsets,cantho,0.08902412013116218,0.19473099830887144,0.8182810224117973,0.8222129214207128,area
44,osm,deepsets,dalat,0.20566398929476082,0.3932348008239888,-0.7473134633103482,0.5502583121436267,area
44,osm,deepsets,danang,0.10605091962023148,0.26151689214494955,0.6856380215517182,0.7777890518639994,area
44,osm,deepsets,hcmus,0.08795555262794494,0.23100232545476748,0.7299746246200134,0.7885645284614,area
44,osm,deepsets,viasm,0.1055468179360938,0.20906348591401278,0.8045141906223334,0.80896617417281,area
44,osm,direct_full,cantho,0.04838104607625116,0.14713885836388105,0.8962507733432687,0.856017151861084,area
44,osm,direct_full,dalat,0.1900543777387951,0.39585485885988597,-0.7706751500483173,0.5683622097521953,area
44,osm,direct_full,danang,0.07912637326242379,0.234982148503565,0.7461949487970772,0.8293249527910768,area
44,osm,direct_full,hcmus,0.06971251495577603,0.21359889567414792,0.7691287359387873,0.843575086941857,area
44,osm,direct_full,viasm,0.04558747420655429,0.14194452012542016,0.9098851999211799,0.8705597158093644,area
44,osm,direct_no_coordinates,cantho,0.04743990852138952,0.1458689753895482,0.8980338624064823,0.8636545041824744,area
44,osm,direct_no_coordinates,dalat,0.19109309097047786,0.3968097869715982,-0.7792283199553669,0.614252080862256,area
44,osm,direct_no_coordinates,danang,0.07804806811263174,0.23421139794190823,0.7478571990214721,0.85463630530497,area
44,osm,direct_no_coordinates,hcmus,0.06930638881795316,0.2119159821135681,0.7727524042163989,0.9175713478342047,area
44,osm,direct_no_coordinates,viasm,0.04618795430437636,0.14070047808634045,0.9114578613035664,0.8865666868381905,area
44,osm,direct_no_fiedler,cantho,0.04871314940401414,0.1418242168893497,0.9036102414401551,0.8586174830112715,area
44,osm,direct_no_fiedler,dalat,0.1926551534482026,0.39765730124425397,-0.7868366591111176,0.5743932988669332,area
44,osm,direct_no_fiedler,danang,0.07697613308824,0.22755187689675604,0.7619921043994001,0.8332494893675517,area
44,osm,direct_no_fiedler,hcmus,0.0703529913465081,0.20351201274638098,0.7904189683724263,0.8404885649407554,area
44,osm,direct_no_fiedler,viasm,0.05076988336690343,0.13644242866625955,0.9167359092007749,0.8741625169921848,area
44,osm,residual_full,cantho,0.03673819351215675,0.12828668325416592,0.9211333746687342,0.9547415838294688,area
44,osm,residual_full,dalat,0.17990113493282237,0.3806717815106878,-0.6374509575362506,0.6581748269256533,area
44,osm,residual_full,danang,0.06863047420061998,0.22810113855887168,0.7608417171593306,0.8842968872478706,area
44,osm,residual_full,hcmus,0.06241922360950634,0.19680342546816085,0.8040085250124722,0.9493886124802602,area
44,osm,residual_full,viasm,0.037663327899348044,0.12991990502987877,0.9245063800320226,0.9526476664131625,area
44,osm,residual_no_coordinates,cantho,0.03813300462507449,0.13673973906706582,0.9103976092238713,0.9470831862363184,area
44,osm,residual_no_coordinates,dalat,0.1859835158963118,0.39291827265978,-0.7445016504819539,0.6622237143803176,area
44,osm,residual_no_coordinates,danang,0.07007206011432619,0.23119928478239418,0.7543009411405094,0.8864741508736457,area
44,osm,residual_no_coordinates,hcmus,0.06384205820843131,0.20263407923444368,0.7922232975846308,0.9640318002474524,area
44,osm,residual_no_coordinates,viasm,0.03755184143455149,0.13410857700954149,0.9195600169497737,0.957712638047506,area
44,osm,residual_no_fiedler,cantho,0.05205515853923684,0.15012902187813446,0.8919911320519432,0.9316832484359178,area
44,osm,residual_no_fiedler,dalat,0.19858995937038101,0.39004240651734423,-0.7190582266541983,0.6242689281236061,area
44,osm,residual_no_fiedler,danang,0.08992793950620401,0.2444713502503595,0.725282413223387,0.857187366270893,area
44,osm,residual_no_fiedler,hcmus,0.06636448560941195,0.20632959854470934,0.784575575658863,0.9327820936033663,area
44,osm,residual_no_fiedler,viasm,0.05315956553150914,0.15046481550139615,0.8987421327980797,0.9283936781266485,area
44,osm,spectral,cantho,0.4207344679801913,0.6179302761809087,-0.8298228770751352,0.384466546245802,area
44,osm,spectral,dalat,0.8303783260395838,0.8810500166718288,-7.771382699245121,0.17718240857846412,area
44,osm,spectral,danang,0.5472527629513844,0.7167089976504748,-1.3611100719177247,0.35560091601299504,area
44,osm,spectral,hcmus,0.6545878643760047,0.7869372833451357,-2.1336617615633275,0.403067381111365,area
44,osm,spectral,viasm,0.45981809066905754,0.6579756574285196,-0.9363261698423047,0.3270122163621461,area
44,osm,summary_mlp,cantho,0.08714592133003282,0.1477410993173969,0.8953997418250629,0.8392499022330753,area
44,osm,summary_mlp,dalat,0.18504187720499282,0.3654227255110434,-0.5088915879023383,0.574606268438341,area
44,osm,summary_mlp,danang,0.2354183174759002,0.3314611053282656,0.4949950105516383,0.8038939571884425,area
44,osm,summary_mlp,hcmus,0.27950480225964225,0.3449532631541738,0.39786705476160933,0.822991777693341,area
44,osm,summary_mlp,viasm,0.28718735441982857,0.3895653040474206,0.3212350593134359,0.8518098744433554,area
44,synthetic,deepsets,synthetic,0.08674881802844668,0.22309070042818793,0.5808285551175911,0.37944139417662043,area
44,synthetic,direct_full,synthetic,0.08548270394768069,0.20884824938107593,0.6326412115404727,0.6489716742705555,area
